month,latitude,longitude,msqto_log,tmax,tmin,tavg,delta,dewpt,wetbulb,heat_log,cool,sunrise,sunset_log,precip_log,pressure,sealvlpressure,windspeed,winddirection,avgspeed,spray_targeted_prev,spray_targeted,species_culex_pipiens,species_culex_pipiens_restuans,species_culex_restuans,species_culex_salinarius,species_culex_tarsalis,species_culex_territans
9.0,41.772846,-87.740029,0.0009995003330834232,84,65,75.0,12.0,59.0,65.0,-6.907755278982137,10.0,5.6,0.4706284340145762,-6.907755278982137,29.41,30.11,5.0,26.0,9.7,0,False,0,0,1,0,0,0
6.0,41.923738,-87.785288,0.0009995003330834232,69,51,60.0,-7.0,56.0,57.0,1.6096378924367667,0.0,4.266666666666667,-2.4729780789227407,-0.6520052372287701,29.21,29.94,6.4,3.0,8.0,0,False,0,0,1,0,0,0
9.0,41.723195,-87.64997,0.0009995003330834232,84,65,75.0,12.0,59.0,65.0,-6.907755278982137,10.0,5.6,0.4706284340145762,-6.907755278982137,29.41,30.11,5.0,26.0,9.7,0,False,0,0,0,1,0,0
9.0,41.974689,-87.890615,4.330746498094504,82,62,72.0,7.0,59.0,64.0,-6.907755278982137,7.0,5.466666666666667,0.3131061247919396,-6.907755278982137,29.28,29.98,7.0,35.0,9.4,1,False,1,0,0,0,0,0
7.0,41.857402,-87.694991,0.0009995003330834232,82,63,73.0,0.0,64.0,67.0,-6.907755278982137,8.0,4.416666666666667,-3.371638579420666,-2.513306124309698,29.34,30.06,4.4,21.0,4.9,0,False,0,0,1,0,0,0
9.0,41.918705,-87.752329,0.0009995003330834232,90,68,79.0,18.0,63.0,68.0,-6.907755278982137,14.0,5.683333333333334,0.5601870533037148,-6.907755278982137,29.27,29.99,11.4,19.0,11.9,0,False,1,0,0,0,0,0
9.0,41.923738,-87.785288,0.6936470556015963,84,58,71.0,7.0,55.0,61.0,-6.907755278982137,6.0,5.5,0.36070016518835296,-6.907755278982137,29.34,30.07,0.1,33.0,2.1,0,False,0,0,1,0,0,0
8.0,41.868077,-87.666901,1.7919261220073759,80,71,76.0,4.0,67.0,70.0,-6.907755278982137,11.0,4.983333333333333,-0.4818063413648862,-1.4653375684603434,29.17,29.89,3.4,7.0,5.8,0,False,1,0,0,0,0,0
6.0,41.704336,-87.703736,0.6936470556015963,60,48,54.0,-10.0,46.0,50.0,2.3979861777572986,0.0,4.316666666666666,-1.6910095661279108,-2.111964733385396,29.36,30.09,7.4,3.0,8.0,0,False,0,0,1,0,0,0
9.0,41.793818,-87.654234,1.9460529959950605,82,62,72.0,7.0,59.0,64.0,-6.907755278982137,7.0,5.466666666666667,0.3131061247919396,-6.907755278982137,29.28,29.98,7.0,35.0,9.4,1,False,0,1,0,0,0,0
7.0,41.925198,-87.746381,2.639128755635788,70,57,64.0,-10.0,51.0,56.0,0.0009995003330834232,0.0,4.516666666666667,-2.292634762140899,-6.907755278982137,29.15,29.87,10.6,30.0,10.8,0,False,0,1,0,0,0,0
6.0,41.868142,-87.696269,0.0009995003330834232,78,56,67.0,-1.0,51.0,57.0,-6.907755278982137,2.0,4.266666666666667,-2.9759296462577973,-6.907755278982137,29.34,30.05,6.6,6.0,7.9,1,False,0,0,1,0,0,0
6.0,41.768388,-87.678649,0.0009995003330834232,86,65,76.0,6.0,67.0,69.0,-6.907755278982137,11.0,4.266666666666667,-4.036075654098179,1.3790179521491144,28.97,29.7,7.2,18.0,11.6,0,False,0,0,1,0,0,0
9.0,41.973845,-87.805059,0.0009995003330834232,72,50,61.0,-3.0,52.0,56.0,1.3865443298750981,0.0,5.55,0.4388998841944022,-6.907755278982137,29.45,30.18,3.4,5.0,4.2,0,False,1,0,0,0,0,0
8.0,41.990284,-87.797127,2.833272165855592,91,72,82.0,9.0,73.0,76.0,-6.907755278982137,17.0,4.85,-0.7962879394794603,0.27079020478156274,29.06,29.76,6.2,25.0,9.0,0,False,1,0,0,0,0,0
7.0,41.836644,-87.677737,0.0009995003330834232,77,62,70.0,-3.0,51.0,59.0,-6.907755278982137,5.0,4.433333333333334,-2.9759296462577973,-6.907755278982137,29.23,29.93,8.8,30.0,10.9,0,False,0,1,0,0,0,0
8.0,41.726465,-87.585413,2.4849899796493045,83,59,71.0,1.0,58.0,63.0,-6.907755278982137,6.0,5.183333333333334,-0.10425002137380071,-6.907755278982137,29.26,29.98,1.9,26.0,3.3,0,False,0,1,0,0,0,0
7.0,41.89923,-87.716788,0.6936470556015963,88,73,81.0,7.0,66.0,71.0,-6.907755278982137,16.0,4.633333333333334,-1.5247904383738233,-6.907755278982137,29.2,29.91,3.4,32.0,6.5,0,False,1,0,0,0,0,0
9.0,41.77166,-87.703047,2.079566533867987,86,57,72.0,5.0,58.0,64.0,-6.907755278982137,7.0,5.366666666666666,0.18315454309784582,-6.907755278982137,29.38,30.11,4.7,20.0,6.0,1,False,0,1,0,0,0,0
7.0,41.726465,-87.585413,4.624982617157782,85,71,78.0,4.0,61.0,67.0,-6.907755278982137,13.0,4.633333333333334,-1.5247904383738233,-6.907755278982137,29.29,30.0,5.8,25.0,6.6,0,False,1,0,0,0,0,0
9.0,41.678618,-87.559308,0.0009995003330834232,86,64,75.0,10.0,59.0,65.0,-6.907755278982137,10.0,5.466666666666667,0.3131061247919396,-6.907755278982137,29.18,29.91,10.5,23.0,10.9,0,False,1,0,0,0,0,0
7.0,41.82561,-87.726549,3.2581349988203177,88,71,80.0,7.0,71.0,74.0,-6.907755278982137,15.0,4.433333333333334,-2.9759296462577973,-0.9390477189967712,29.12,29.82,5.5,25.0,8.5,0,False,0,0,1,0,0,0
7.0,41.974689,-87.890615,5.117999800422779,88,71,80.0,7.0,71.0,74.0,-6.907755278982137,15.0,4.433333333333334,-2.9759296462577973,-0.9390477189967712,29.12,29.82,5.5,25.0,8.5,0,False,0,1,0,0,0,0
9.0,41.740641,-87.546587,2.3026850879943788,84,69,77.0,14.0,68.0,70.0,-6.907755278982137,12.0,5.6,0.4706284340145762,-0.17316361900918903,29.14,29.87,8.3,16.0,10.6,1,False,0,1,0,0,0,0
7.0,41.868142,-87.696269,3.3322402238231783,83,58,71.0,-2.0,53.0,61.0,-6.907755278982137,6.0,4.45,-2.9759296462577973,-6.907755278982137,29.38,30.1,4.0,8.0,4.8,1,False,0,0,1,0,0,0
8.0,41.984809,-87.728492,1.7919261220073759,78,68,73.0,2.0,67.0,69.0,-6.907755278982137,8.0,5.1,-0.22189433191377694,-1.4653375684603434,29.36,30.05,1.5,23.0,7.0,1,False,0,0,1,0,0,0
9.0,41.957799,-87.930995,2.3979861777572986,84,58,71.0,7.0,55.0,61.0,-6.907755278982137,6.0,5.5,0.36070016518835296,-6.907755278982137,29.34,30.07,0.1,33.0,2.1,0,False,0,1,0,0,0,0
8.0,41.680946,-87.535198,2.7726512202867375,79,60,70.0,-2.0,54.0,61.0,-6.907755278982137,5.0,5.016666666666667,-0.40396623198443204,-6.907755278982137,29.41,30.1,5.9,32.0,6.8,0,False,0,0,0,0,0,1
8.0,41.944869,-87.832763,2.1973356822749484,87,69,78.0,7.0,70.0,72.0,-6.907755278982137,13.0,5.083333333333333,-0.26439966782956276,-6.907755278982137,29.21,29.91,3.8,18.0,6.0,0,False,0,1,0,0,0,0
9.0,41.822536,-87.666343,0.0009995003330834232,84,69,77.0,14.0,68.0,70.0,-6.907755278982137,12.0,5.6,0.4706284340145762,-0.17316361900918903,29.14,29.87,8.3,16.0,10.6,1,False,0,1,0,0,0,0
8.0,41.868142,-87.696269,3.367330312150578,75,55,65.0,-7.0,53.0,58.0,-6.907755278982137,0.0,4.983333333333333,-0.4818063413648862,-6.907755278982137,29.4,30.13,4.2,24.0,4.9,1,False,1,0,0,0,0,0
9.0,41.673408,-87.599862,2.944491609360395,82,73,78.0,11.0,67.0,70.0,-6.907755278982137,13.0,5.366666666666666,0.18315454309784582,-1.7092582477163114,29.21,29.92,11.9,20.0,12.1,0,False,1,0,0,0,0,0
6.0,41.778297,-87.752411,2.079566533867987,82,68,75.0,5.0,65.0,68.0,-6.907755278982137,10.0,4.266666666666667,-4.036075654098179,-0.23445731121448313,29.34,30.04,7.4,19.0,9.5,1,False,0,0,1,0,0,0
7.0,41.726465,-87.585413,4.330746498094504,85,69,77.0,3.0,68.0,71.0,-6.907755278982137,12.0,4.533333333333333,-2.139899510716946,0.43889988419440173,29.11,29.84,9.1,24.0,10.1,0,False,0,0,1,0,0,0
8.0,41.662014,-87.724608,2.3979861777572986,91,70,81.0,8.0,66.0,71.0,-6.907755278982137,16.0,4.766666666666667,-1.0469690555162774,-6.907755278982137,29.26,29.97,5.5,26.0,5.9,0,False,1,0,0,0,0,0
7.0,41.878114,-87.629798,0.6936470556015963,83,70,77.0,3.0,68.0,70.0,-6.907755278982137,12.0,4.666666666666667,-1.4510106758395929,-1.7660917224794772,29.11,29.82,3.0,3.0,7.9,0,False,0,0,1,0,0,0
7.0,41.728495,-87.600963,0.6936470556015963,81,58,70.0,-4.0,54.0,61.0,-6.907755278982137,5.0,4.733333333333333,-1.200645014233259,-6.907755278982137,29.23,29.94,6.2,26.0,7.3,0,False,1,0,0,0,0,0
9.0,41.964242,-87.757639,1.7919261220073759,90,68,79.0,18.0,63.0,68.0,-6.907755278982137,14.0,5.683333333333334,0.5601870533037148,-6.907755278982137,29.27,29.99,11.4,19.0,11.9,0,False,0,1,0,0,0,0
9.0,41.963976,-87.69181,2.3026850879943788,84,58,71.0,7.0,55.0,61.0,-6.907755278982137,6.0,5.5,0.36070016518835296,-6.907755278982137,29.34,30.07,0.1,33.0,2.1,0,False,0,1,0,0,0,0
10.0,41.921177,-87.79518,2.3979861777572986,82,51,67.0,10.0,56.0,61.0,-6.907755278982137,2.0,5.866666666666666,0.7101681648942473,-6.907755278982137,29.34,30.04,3.9,17.0,4.6,0,False,0,1,0,0,0,0
5.0,41.986921,-87.689778,0.0009995003330834232,62,54,58.0,-5.0,51.0,54.0,1.9460529959950605,0.0,4.35,-1.3823023398503531,-6.907755278982137,29.06,29.76,6.8,30.0,8.1,0,False,0,1,0,0,0,0
9.0,41.803423,-87.642984,3.5835467158480925,58,46,52.0,-12.0,40.0,47.0,2.5650262775800314,0.0,5.533333333333333,0.41717406768453463,-6.907755278982137,29.59,30.33,1.4,8.0,3.3,0,False,0,1,0,0,0,0
8.0,41.846075,-87.716277,2.7081168655467533,78,68,73.0,2.0,67.0,69.0,-6.907755278982137,8.0,5.1,-0.22189433191377694,-1.4653375684603434,29.36,30.05,1.5,23.0,7.0,1,False,0,1,0,0,0,0
8.0,41.921177,-87.79518,2.079566533867987,91,72,82.0,9.0,73.0,76.0,-6.907755278982137,17.0,4.85,-0.7962879394794603,0.27079020478156274,29.06,29.76,6.2,25.0,9.0,0,False,1,0,0,0,0,0
6.0,41.974689,-87.890615,5.3181248957929865,61,43,52.0,-12.0,39.0,46.0,2.5650262775800314,0.0,4.3,-1.7857773975505216,-6.907755278982137,29.42,30.15,10.5,4.0,10.7,0,False,0,1,0,0,0,0
7.0,41.778748,-87.586427,1.3865443298750981,81,57,69.0,-5.0,54.0,61.0,-6.907755278982137,4.0,4.633333333333334,-1.5247904383738233,-6.907755278982137,29.33,30.05,4.1,23.0,5.1,1,False,0,1,0,0,0,0
9.0,41.95469,-87.800991,1.7919261220073759,67,46,57.0,-8.0,42.0,49.0,2.079566533867987,0.0,5.466666666666667,0.3131061247919396,-6.907755278982137,29.4,30.12,1.8,3.0,5.6,0,False,1,0,0,0,0,0
7.0,41.740641,-87.546587,3.0445700556372914,96,71,84.0,10.0,70.0,75.0,-6.907755278982137,19.0,4.55,-2.0074310057035674,-0.5430045221302259,29.1,29.83,13.3,25.0,14.0,1,False,0,0,1,0,0,0
9.0,41.732984,-87.649642,3.8918407060656484,86,57,72.0,5.0,58.0,64.0,-6.907755278982137,7.0,5.366666666666666,0.18315454309784582,-6.907755278982137,29.38,30.11,4.7,20.0,6.0,1,False,1,0,0,0,0,0
9.0,41.907645,-87.760886,0.6936470556015963,89,63,76.0,8.0,60.0,66.0,-6.907755278982137,11.0,5.333333333333333,0.14063112973974426,-6.907755278982137,29.28,30.0,2.8,22.0,4.3,0,False,0,1,0,0,0,0
9.0,41.822536,-87.666343,0.6936470556015963,62,48,55.0,-6.0,44.0,49.0,2.3026850879943788,0.0,5.666666666666667,0.5409667806779765,-6.907755278982137,29.33,30.06,5.9,36.0,7.0,0,False,0,1,0,0,0,0
9.0,41.750498,-87.605294,1.7919261220073759,86,57,72.0,5.0,58.0,64.0,-6.907755278982137,7.0,5.366666666666666,0.18315454309784582,-6.907755278982137,29.38,30.11,4.7,20.0,6.0,1,False,1,0,0,0,0,0
10.0,41.750498,-87.605294,0.0009995003330834232,59,41,50.0,-8.0,46.0,49.0,2.7081168655467533,0.0,5.8,0.6683420616409738,-0.11541085151132773,29.13,29.9,9.1,13.0,9.5,0,False,1,0,0,0,0,0
6.0,41.891118,-87.654491,0.0009995003330834232,79,44,62.0,-3.0,44.0,54.0,1.09894556645823,0.0,4.283333333333333,-2.0074310057035674,-6.907755278982137,29.18,29.91,5.8,26.0,6.7,0,False,0,0,1,0,0,0
6.0,41.763733,-87.742302,0.6936470556015963,78,56,67.0,-1.0,51.0,57.0,-6.907755278982137,2.0,4.266666666666667,-2.9759296462577973,-6.907755278982137,29.34,30.05,6.6,6.0,7.9,1,False,0,1,0,0,0,0
6.0,42.009876,-87.807277,0.6936470556015963,90,64,77.0,6.0,67.0,70.0,-6.907755278982137,12.0,4.3,-6.907755278982137,-0.08229524272683016,29.01,29.73,7.2,29.0,7.2,1,False,0,0,1,0,0,0
8.0,41.772846,-87.740029,1.9460529959950605,80,71,76.0,4.0,67.0,70.0,-6.907755278982137,11.0,4.983333333333333,-0.4818063413648862,-1.4653375684603434,29.17,29.89,3.4,7.0,5.8,0,False,1,0,0,0,0,0
7.0,41.837085,-87.729384,0.0009995003330834232,85,69,77.0,3.0,68.0,71.0,-6.907755278982137,12.0,4.533333333333333,-2.139899510716946,0.43889988419440173,29.11,29.84,9.1,24.0,10.1,0,False,1,0,0,0,0,0
7.0,41.798697,-87.736812,1.09894556645823,86,70,78.0,5.0,71.0,74.0,-6.907755278982137,13.0,4.4,-3.371638579420666,-0.6911491778972723,29.24,29.95,7.8,23.0,8.4,1,False,0,0,1,0,0,0
7.0,41.963976,-87.69181,0.0009995003330834232,83,70,77.0,3.0,68.0,70.0,-6.907755278982137,12.0,4.666666666666667,-1.4510106758395929,-1.7660917224794772,29.11,29.82,3.0,3.0,7.9,0,False,0,1,0,0,0,0
7.0,41.868077,-87.666901,3.52638993594835,96,71,84.0,10.0,70.0,75.0,-6.907755278982137,19.0,4.55,-2.0074310057035674,-0.5430045221302259,29.1,29.83,13.3,25.0,14.0,1,False,0,0,1,0,0,0
6.0,41.903002,-87.688267,0.0009995003330834232,70,56,63.0,-8.0,55.0,59.0,0.6936470556015963,0.0,4.316666666666666,-6.907755278982137,-6.907755278982137,29.41,30.13,7.6,2.0,8.3,0,False,0,1,0,0,0,0
6.0,41.912563,-87.668055,0.0009995003330834232,78,56,67.0,-1.0,51.0,57.0,-6.907755278982137,2.0,4.266666666666667,-2.9759296462577973,-6.907755278982137,29.34,30.05,6.6,6.0,7.9,1,False,0,0,1,0,0,0
7.0,41.846075,-87.716277,1.09894556645823,81,57,69.0,-5.0,54.0,61.0,-6.907755278982137,4.0,4.633333333333334,-1.5247904383738233,-6.907755278982137,29.33,30.05,4.1,23.0,5.1,1,False,0,0,1,0,0,0
8.0,41.907645,-87.760886,0.0009995003330834232,92,69,81.0,8.0,62.0,69.0,-6.907755278982137,16.0,4.75,-1.0956167796883147,-6.907755278982137,29.29,30.0,3.5,9.0,4.1,0,False,1,0,0,0,0,0
6.0,41.903002,-87.688267,0.0009995003330834232,69,51,60.0,-7.0,56.0,57.0,1.6096378924367667,0.0,4.266666666666667,-2.4729780789227407,-0.6520052372287701,29.21,29.94,6.4,3.0,8.0,0,False,0,1,0,0,0,0
8.0,41.678618,-87.559308,0.6936470556015963,79,60,70.0,-2.0,54.0,61.0,-6.907755278982137,5.0,5.016666666666667,-0.40396623198443204,-6.907755278982137,29.41,30.1,5.9,32.0,6.8,0,False,0,0,0,0,0,1
9.0,41.868142,-87.696269,2.3026850879943788,82,62,72.0,7.0,59.0,64.0,-6.907755278982137,7.0,5.466666666666667,0.3131061247919396,-6.907755278982137,29.28,29.98,7.0,35.0,9.4,1,False,0,1,0,0,0,0
7.0,42.008314,-87.777921,3.9120430052281487,87,70,79.0,5.0,60.0,66.0,-6.907755278982137,14.0,4.483333333333333,-2.4729780789227407,-6.907755278982137,29.27,29.98,5.4,9.0,6.7,0,False,0,1,0,0,0,0
7.0,41.846075,-87.716277,0.6936470556015963,88,73,81.0,7.0,66.0,71.0,-6.907755278982137,16.0,4.633333333333334,-1.5247904383738233,-6.907755278982137,29.2,29.91,3.4,32.0,6.5,0,False,0,0,1,0,0,0
8.0,41.766202,-87.562889,1.6096378924367667,92,69,81.0,8.0,62.0,69.0,-6.907755278982137,16.0,4.75,-1.0956167796883147,-6.907755278982137,29.29,30.0,3.5,9.0,4.1,0,False,0,0,1,0,0,0
9.0,41.891118,-87.654491,0.0009995003330834232,75,50,63.0,3.0,52.0,58.0,0.6936470556015963,0.0,5.716666666666667,0.5975536272758146,-6.907755278982137,29.34,30.04,3.8,8.0,4.2,1,False,0,1,0,0,0,0
7.0,41.793818,-87.654234,2.3026850879943788,83,61,72.0,-2.0,59.0,64.0,-6.907755278982137,7.0,4.616666666666666,-1.6044503709230649,-1.9589953886039686,29.08,29.83,8.9,23.0,9.8,0,False,0,0,1,0,0,0
7.0,41.682587,-87.707973,3.3322402238231783,86,70,78.0,5.0,71.0,74.0,-6.907755278982137,13.0,4.4,-3.371638579420666,-0.6911491778972723,29.24,29.95,7.8,23.0,8.4,1,False,0,1,0,0,0,0
8.0,41.682587,-87.707973,4.369460510614755,80,71,76.0,4.0,67.0,70.0,-6.907755278982137,11.0,4.983333333333333,-0.4818063413648862,-1.4653375684603434,29.17,29.89,3.4,7.0,5.8,0,False,1,0,0,0,0,0
9.0,41.682587,-87.707973,2.3026850879943788,82,62,72.0,7.0,59.0,64.0,-6.907755278982137,7.0,5.466666666666667,0.3131061247919396,-6.907755278982137,29.28,29.98,7.0,35.0,9.4,1,False,0,1,0,0,0,0
7.0,41.964242,-87.757639,0.6936470556015963,83,70,77.0,3.0,68.0,70.0,-6.907755278982137,12.0,4.666666666666667,-1.4510106758395929,-1.7660917224794772,29.11,29.82,3.0,3.0,7.9,0,False,0,1,0,0,0,0
9.0,41.999129,-87.795585,1.09894556645823,89,63,76.0,8.0,60.0,66.0,-6.907755278982137,11.0,5.333333333333333,0.14063112973974426,-6.907755278982137,29.28,30.0,2.8,22.0,4.3,0,False,0,1,0,0,0,0
7.0,41.754676,-87.612922,0.0009995003330834232,77,62,70.0,-3.0,51.0,59.0,-6.907755278982137,5.0,4.433333333333334,-2.9759296462577973,-6.907755278982137,29.23,29.93,8.8,30.0,10.9,0,False,0,0,1,0,0,0
7.0,41.719059,-87.675088,2.833272165855592,77,62,70.0,-3.0,51.0,59.0,-6.907755278982137,5.0,4.433333333333334,-2.9759296462577973,-6.907755278982137,29.23,29.93,8.8,30.0,10.9,0,False,0,1,0,0,0,0
6.0,41.994679,-87.770899,2.639128755635788,78,56,67.0,-1.0,51.0,57.0,-6.907755278982137,2.0,4.266666666666667,-2.9759296462577973,-6.907755278982137,29.34,30.05,6.6,6.0,7.9,1,False,0,1,0,0,0,0
7.0,41.94983,-87.698457,0.0009995003330834232,77,62,70.0,-3.0,51.0,59.0,-6.907755278982137,5.0,4.433333333333334,-2.9759296462577973,-6.907755278982137,29.23,29.93,8.8,30.0,10.9,0,False,0,1,0,0,0,0
6.0,41.673408,-87.599862,1.9460529959950605,81,53,67.0,-1.0,49.0,58.0,-6.907755278982137,2.0,4.266666666666667,-2.9759296462577973,-6.907755278982137,29.28,30.01,5.5,9.0,6.4,0,False,0,0,1,0,0,0
8.0,41.740641,-87.546587,1.7919261220073759,74,64,69.0,-4.0,59.0,63.0,-6.907755278982137,4.0,4.85,-0.7962879394794603,-1.1056369036050742,29.36,30.09,7.3,15.0,7.8,0,False,0,1,0,0,0,0
9.0,41.911824,-87.726737,0.0009995003330834232,84,58,71.0,7.0,55.0,61.0,-6.907755278982137,6.0,5.5,0.36070016518835296,-6.907755278982137,29.34,30.07,0.1,33.0,2.1,0,False,0,0,1,0,0,0
6.0,41.801498,-87.763416,1.09894556645823,82,60,71.0,2.0,60.0,64.0,-6.907755278982137,6.0,4.266666666666667,-3.371638579420666,-6.907755278982137,29.13,29.83,5.8,6.0,6.6,0,False,0,1,0,0,0,0
9.0,41.903002,-87.688267,0.0009995003330834232,84,65,75.0,12.0,59.0,65.0,-6.907755278982137,10.0,5.6,0.4706284340145762,-6.907755278982137,29.41,30.11,5.0,26.0,9.7,0,False,0,1,0,0,0,0
9.0,41.925198,-87.746381,2.7081168655467533,93,71,82.0,14.0,71.0,75.0,-6.907755278982137,17.0,5.283333333333333,0.06547558195891108,-6.907755278982137,29.2,29.91,5.2,21.0,5.9,0,False,0,1,0,0,0,0
9.0,41.768388,-87.678649,0.0009995003330834232,93,71,82.0,14.0,71.0,75.0,-6.907755278982137,17.0,5.283333333333333,0.06547558195891108,-6.907755278982137,29.2,29.91,5.2,21.0,5.9,0,False,0,1,0,0,0,0
8.0,41.720848,-87.666014,1.9460529959950605,90,69,80.0,9.0,71.0,73.0,-6.907755278982137,15.0,5.1,-0.22189433191377694,-0.991553216374702,29.23,29.94,5.3,21.0,9.5,0,False,0,1,0,0,0,0
7.0,41.896282,-87.655232,0.0009995003330834232,82,63,73.0,0.0,64.0,67.0,-6.907755278982137,8.0,4.416666666666667,-3.371638579420666,-2.513306124309698,29.34,30.06,4.4,21.0,4.9,0,False,0,0,1,0,0,0
8.0,41.925198,-87.746381,0.6936470556015963,75,55,65.0,-7.0,53.0,58.0,-6.907755278982137,0.0,4.983333333333333,-0.4818063413648862,-6.907755278982137,29.4,30.13,4.2,24.0,4.9,1,False,0,1,0,0,0,0
8.0,41.662014,-87.724608,0.0009995003330834232,83,69,76.0,3.0,68.0,71.0,-6.907755278982137,11.0,4.816666666666666,-0.9137938516755714,-6.907755278982137,29.21,29.93,4.0,5.0,5.5,0,False,0,0,0,0,0,1
9.0,41.94016,-87.794896,0.0009995003330834232,90,68,79.0,18.0,63.0,68.0,-6.907755278982137,14.0,5.683333333333334,0.5601870533037148,-6.907755278982137,29.27,29.99,11.4,19.0,11.9,0,False,0,0,0,0,0,1
9.0,41.738903,-87.695443,0.0009995003330834232,93,71,82.0,14.0,71.0,75.0,-6.907755278982137,17.0,5.283333333333333,0.06547558195891108,-6.907755278982137,29.2,29.91,5.2,21.0,5.9,0,False,0,1,0,0,0,0
7.0,41.737052,-87.543067,0.0009995003330834232,85,69,77.0,3.0,68.0,71.0,-6.907755278982137,12.0,4.533333333333333,-2.139899510716946,0.43889988419440173,29.11,29.84,9.1,24.0,10.1,0,False,0,0,1,0,0,0
6.0,41.77166,-87.703047,0.6936470556015963,79,44,62.0,-3.0,44.0,54.0,1.09894556645823,0.0,4.283333333333333,-2.0074310057035674,-6.907755278982137,29.18,29.91,5.8,26.0,6.7,0,False,0,0,1,0,0,0
8.0,41.916265,-87.800515,2.639128755635788,87,69,78.0,7.0,70.0,72.0,-6.907755278982137,13.0,5.083333333333333,-0.26439966782956276,-6.907755278982137,29.21,29.91,3.8,18.0,6.0,0,False,1,0,0,0,0,0
7.0,41.912563,-87.668055,0.0009995003330834232,86,71,79.0,5.0,67.0,71.0,-6.907755278982137,14.0,4.7,-1.3180128537034885,-0.355247391947547,29.28,29.98,4.3,4.0,5.9,0,False,0,0,1,0,0,0
5.0,41.991429,-87.747113,1.09894556645823,62,54,58.0,-5.0,51.0,54.0,1.9460529959950605,0.0,4.35,-1.3823023398503531,-6.907755278982137,29.06,29.76,6.8,30.0,8.1,0,False,0,1,0,0,0,0
8.0,41.994991,-87.769279,0.0009995003330834232,91,72,82.0,9.0,73.0,76.0,-6.907755278982137,17.0,4.85,-0.7962879394794603,0.27079020478156274,29.06,29.76,6.2,25.0,9.0,0,False,0,1,0,0,0,0
9.0,41.836644,-87.677737,0.6936470556015963,90,68,79.0,18.0,63.0,68.0,-6.907755278982137,14.0,5.683333333333334,0.5601870533037148,-6.907755278982137,29.27,29.99,11.4,19.0,11.9,0,False,0,1,0,0,0,0
8.0,41.801498,-87.763416,1.09894556645823,74,64,69.0,-4.0,59.0,63.0,-6.907755278982137,4.0,4.85,-0.7962879394794603,-1.1056369036050742,29.36,30.09,7.3,15.0,7.8,0,False,1,0,0,0,0,0
10.0,41.682587,-87.707973,1.7919261220073759,59,41,50.0,-8.0,46.0,49.0,2.7081168655467533,0.0,5.8,0.6683420616409738,-0.11541085151132773,29.13,29.9,9.1,13.0,9.5,0,False,0,1,0,0,0,0
6.0,41.94016,-87.794896,1.09894556645823,69,51,60.0,-7.0,56.0,57.0,1.6096378924367667,0.0,4.266666666666667,-2.4729780789227407,-0.6520052372287701,29.21,29.94,6.4,3.0,8.0,0,False,0,1,0,0,0,0
7.0,41.951866,-87.725057,1.3865443298750981,88,71,80.0,7.0,71.0,74.0,-6.907755278982137,15.0,4.433333333333334,-2.9759296462577973,-0.9390477189967712,29.12,29.82,5.5,25.0,8.5,0,False,0,0,1,0,0,0
5.0,42.01743,-87.687769,0.0009995003330834232,88,60,74.0,10.0,58.0,65.0,-6.907755278982137,9.0,4.35,-1.4510106758395929,-6.907755278982137,29.39,30.11,5.8,18.0,6.5,0,False,0,1,0,0,0,0
8.0,41.891118,-87.654491,3.434019462029382,80,71,76.0,4.0,67.0,70.0,-6.907755278982137,11.0,4.983333333333333,-0.4818063413648862,-1.4653375684603434,29.17,29.89,3.4,7.0,5.8,0,False,1,0,0,0,0,0
7.0,41.94016,-87.794896,0.0009995003330834232,83,70,77.0,3.0,68.0,70.0,-6.907755278982137,12.0,4.666666666666667,-1.4510106758395929,-1.7660917224794772,29.11,29.82,3.0,3.0,7.9,0,False,0,1,0,0,0,0
8.0,41.759346,-87.745602,2.3026850879943788,92,69,81.0,8.0,62.0,69.0,-6.907755278982137,16.0,4.75,-1.0956167796883147,-6.907755278982137,29.29,30.0,3.5,9.0,4.1,0,False,1,0,0,0,0,0
7.0,41.776428,-87.627096,3.4657671523114555,88,73,81.0,7.0,66.0,71.0,-6.907755278982137,16.0,4.633333333333334,-1.5247904383738233,-6.907755278982137,29.2,29.91,3.4,32.0,6.5,0,False,0,1,0,0,0,0
7.0,41.763733,-87.742302,1.7919261220073759,83,58,71.0,-2.0,53.0,61.0,-6.907755278982137,6.0,4.45,-2.9759296462577973,-6.907755278982137,29.38,30.1,4.0,8.0,4.8,1,False,0,1,0,0,0,0
7.0,41.857402,-87.694991,0.0009995003330834232,81,58,70.0,-4.0,54.0,61.0,-6.907755278982137,5.0,4.733333333333333,-1.200645014233259,-6.907755278982137,29.23,29.94,6.2,26.0,7.3,0,False,0,1,0,0,0,0
7.0,41.891118,-87.654491,2.5650262775800314,83,70,77.0,3.0,68.0,70.0,-6.907755278982137,12.0,4.666666666666667,-1.4510106758395929,-1.7660917224794772,29.11,29.82,3.0,3.0,7.9,0,False,0,1,0,0,0,0
7.0,41.868142,-87.696269,0.0009995003330834232,83,63,73.0,-1.0,63.0,66.0,-6.907755278982137,8.0,4.55,-2.0074310057035674,-1.8263509139976741,29.21,29.9,7.0,1.0,11.9,0,False,0,0,1,0,0,0
7.0,41.9216,-87.666455,1.6096378924367667,83,70,77.0,3.0,68.0,70.0,-6.907755278982137,12.0,4.666666666666667,-1.4510106758395929,-1.7660917224794772,29.11,29.82,3.0,3.0,7.9,0,False,0,1,0,0,0,0
